text,label,year
viral video of golden retriever gingerly holding an egg proves how gentle the breed really is,2,2018
seth meyers' spoof ad shows how teenagers are actually saving the country,2,2018
turns out jon bon jovi is a huge 'fresh off the boat' fan,4,2018
25 hilarious comics about life as a flight attendant,10,2018
less than 1 ounce of marijuana leads to arrests of more than 60 georgia partygoers,3,2018
unusual asteroid could be an interstellar guest to our solar system,7,2018
the clean energy transition will transform our economy beyond recognition,5,2018
stephen colbert and john oliver unite to deliver an urgent message to trump,2,2018
"tom hanks, cocktail waiter? the golden globes moments you didn't see on tv.",4,2018
anti-queer pastor claims trump really likes his conservative bible studies,6,2018
steelers linebacker hurt in head-on tackle stands for pittsburgh crowd,8,2018
silicon valley's problematic sex parties on blast in upcoming book,9,2018
2 women who took children to vandalize an arizona mosque are arrested,3,2018
charlie walk of fox's 'the four' accused of sexual misconduct,4,2018
this season of 'the bachelor' is 13.79 percent laurens,4,2018
white supremacist found guilty in charlottesville beating of black man,3,2018
"kevin smith opens up about death, fat-shaming and chris pratt's prayers",2,2018
olympic curler matt hamilton has a super doppelgänger,8,2018
aziz ansari responds to sexual assault allegations: 'i took her words to heart',4,2018
idris elba proposes to girlfriend sabrina dhowre in front of cheering crowd,4,2018
'late night' writer's breathless royal wedding recap is the only one you need,2,2018
how nick foles got back up,8,2018
super bowl singer pink ecstatic her eagles are playing in game,4,2018
elementary school principal praised after coming out as transgender,6,2018
'queer eye' star antoni porowski talks about his 'fluid' sexuality,6,2018
drake hasn't even opened his restaurant and already threw a party there,4,2018
"kanye west, kim kardashian film 'family feud' episode",4,2018
kristen wiig reportedly in talks to play the villain in 'wonder woman' sequel,4,2018
"for hoda kotb, everything is happening right on time",4,2018
trevor noah has a message for people upset by the blackness of ‘black panther’,2,2018
cheryl burke and matthew lawrence are engaged,4,2018
jack osbourne's wife files for divorce,4,2018
black teen nearly shot after knocking on door asking for directions to school,0,2018
"steven bochco, emmy-winning producer of 'hill street blues' and 'nypd blue,' dead at 74",4,2018
why gus kenworthy doesn't mind if you call him the 'gay skier',6,2018
figure skater mirai nagasu becomes first u.s. woman to land triple axel at olympics,8,2018
bill maher to trump fans: just admit he duped you about mexico border wall,2,2018
'robin williams: come inside my mind' gives fans a glimpse of comedian's offstage life,4,2018
jay-z and his mother to receive glaad media honor following her coming out,6,2018
steven tyler admits to hitting on daughter liv's famous pal while she watched,4,2018
death of alton sterling's cousin a 'homicide': coroner,0,2018
tina fey has a confession about those '30 rock’ reboot rumors,4,2018
ryan reynolds comments on marriage trouble rumors like only he can,4,2018
maame biney is now down to her last shot in the winter olympics,8,2018
kim kardashian explains why the name chicago ‘kind of messes with me’,4,2018
'roseanne' revival will feature character who defies gender norms,4,2018
caitlyn jenner: trump is the 'worst president we have ever had' on lgbtq rights,6,2018
15 spot-on gifts for fans of 'the bachelor',4,2018
sam smith: 'i’m just figuring out what it means to be gay',6,2018
bill cosby yells at prosecutor after guilty verdict: 'you a**hole!',3,2018
let's decode kylie jenner and travis scott's new picture together,4,2018
former u.s. olympic coach under criminal investigation amid larry nassar scandal,8,2018
groot’s last line in ‘infinity war’ has been revealed and it will wreck you,4,2018
samantha bee launches global 'apology race' tour to say sorry for donald trump,2,2018
‘game of thrones’ actor discovers document signed by famously censured priest,4,2018
fergie rides the new york city subway and it will never be the same,4,2018
russian bobsledder nadezhda sergeeva fails doping test,8,2018
"'a wrinkle in time' has a grand imagination, but it can't quite put it to good use",4,2018
winona ryder deserves a golden globe for this l'oreal commerical,4,2018
'austin powers' actor verne troyer dead at 49,4,2018
dog dies on united flight after passenger forced to put carrier in overhead bin,10,2018
the internet is hailing harry styles' new song as a 'bisexual anthem',6,2018
meet the first ufc fighter to wear a turban to a match,8,2018
kristen bell opens up about revolting side of parenthood with gross-out story,4,2018
'roseanne' star emma kenney seeks treatment for 'my battles',4,2018
mother of pittsburgh pirates catcher elias diaz kidnapped in venezuela,8,2018
jimmy kimmel has figured out what trump’s job will be after he’s impeached,2,2018
cardi b's former manager sues her for $10 million,0,2018
and the award for best duo at the oscars goes to tiffany haddish and maya rudolph,4,2018
people want to know why brooklyn museum's new african art curator is white,0,2018
ready for a 'black panther' disney park ride?,0,2018
'jeopardy!' player loses thousands after mispronouncing 'gangsta's paradise',4,2018
teen accepted into 113 colleges chooses full ride to hbcu,0,2018
students walk out after princeton professor uses racial slur in class on hate speech,0,2018
"fans think beyoncé changed her nail color mid-coachella set, because she's that amazing",4,2018
usa gymnastics cuts ties with training center where athletes say nassar abused them,8,2018
jimmy fallon's viewers have lost some pretty ridiculous bets,2,2018
"scotus cake case will have far-reaching social impact for lgbtq people, report shows",6,2018
fans erupt over fate of elias koteas' olinsky on 'chicago p.d.',4,2018
jessica walter discusses jeffrey tambor's alleged harassment while male co-stars brush it off,4,2018
selena gomez dismantles the 'beauty myth’ after being body shamed,4,2018
billy eichner comedy special heading to netflix,4,2018
mlk's granddaughter shares her dream of a 'gun-free world' at march for our lives,0,2018
john oliver: nratv is like a ‘deranged letter from a serial killer’,2,2018
4 dead as hostage standoff ends at california veterans home,3,2018
michael che dismisses kanye west's entire slavery narrative with a single word,2,2018
coach affiliated with usa water polo charged with sexually abusing underage athletes,8,2018
greta gerwig says she regrets working with woody allen,4,2018
amandla stenberg passed on ‘black panther’ to make way for darker-skinned actors,0,2018
gay couple sues printing company over homophobic wedding pamphlets,6,2018
parents of 12-year-old say son killed himself after being bullied over sexuality,6,2018
pastor fired from methodist church for marrying lesbian couple,6,2018
2 arizona women are accused of performing dangerous dental surgeries,3,2018
fans back jessica walter after she addressed verbal harassment by jeffrey tambor,4,2018
johnny weir explains why he waited to publicly come out as gay,6,2018
olympic skier gus kenworthy has a ‘game of thrones’ doppelgänger,8,2018
hefty prison sentence for man who stole $1.2 million in fajitas,3,2018
massage therapist sues marvel comics' stan lee for alleged sexual misconduct,4,2018
pulse nightclub shooter's father revealed as former fbi informant,3,2018
nbc orders pilot for 'bad boys' spinoff starring gabrielle union,0,2018
beyoncé's mom was afraid white people wouldn't 'get' coachella performance,4,2018
chadwick boseman lauds student protesters in howard commencement speech,0,2018
man who killed indian immigrant sentenced to life in prison,3,2018
jimmy kimmel says he won’t address me too movement at the oscars,4,2018
john oliver exposes the shady world of anti-abortion activists,2,2018
new studies examine mental health challenges for lgbtq youth,6,2018
emma stone delivered the perfect burn to the oscars' male-dominated director category,4,2018
these 'jessica jones' pulp-style covers offer spoiler hints galore,4,2018
ann curry is the voice of reason in the megyn kelly-jane fonda feud,4,2018
"sterling k. brown, charles barkley, bill hader tapped to host 'saturday night live'",4,2018
sacramento erupts in protest after stephon clark autopsy report,0,2018
sarah paulson is unapologetic about 32-year age gap with girlfriend holland taylor,6,2018
you must listen to these little boys perform beyoncé's 'listen',4,2018
no prom or graduation ceremony for teen who made racist promposal sign,0,2018
billy bush reveals why he didn’t shut down donald trump's lewd comments,4,2018
film fest moderator booed for asking michelle pfeiffer about her weight,4,2018
eve says janet jackson took care of her after her drink got drugged at a party,4,2018
channing tatum and arie luyendyk jr. have a day at the races,4,2018
"i’m a travel blogger, and this little-known island is truly heaven on earth",10,2018
two women who broadcast islamophobic mosque visit with children are indicted,3,2018
chrissy teigen politely explains why tweet about mirai nagasu was insensitive,4,2018
"lupita nyong’o, kumail nanjiani honor dreamers in moving oscars speech",4,2018
tiffany haddish will be the first black woman to host mtv movie & tv awards,0,2018
jay-z's mom gloria carter: 'i was not free' until i came out to my son,6,2018
"rita ora's 'girls' deemed 'tone-deaf, harmful' by lgbtq pop artists",6,2018
seth meyers: donald trump just spoke ‘the truest thing’ he's ever said,2,2018
19-year-old arrested after parents found shot dead at central michigan university,3,2018
hunky tongan flag-bearer from rio qualifies for winter olympics,8,2018
funny or die's reboot of 'the very hungry caterpillar' will eat you alive,2,2018
stephen colbert nails the nra's complete hypocrisy in a single sentence,2,2018
laverne cox makes history as cosmopolitan's first transgender cover girl,6,2018
mel b suggests the spice girls will perform at prince harry and meghan markle's wedding,4,2018
people think taylor swift’s new video is a rip-off of a spike jonze ad,4,2018
chrissy teigen somehow gets even more real about life after childbirth,4,2018
remy ma explains the importance of 'melanin magic' and helping other women,0,2018
ava duvernay is first black woman to direct a dc superhero film with 'new gods',0,2018
"sephora now offers in-store beauty classes for trans, nonbinary community",6,2018
"even by lebron james' standards, this move was mind-blowing",8,2018
this std is reportedly the top reason people can’t get on ‘the bachelor’,4,2018
kanye west sets twitter alight with cryptic '2024' message,4,2018
'game of thrones' officially won't return this year,4,2018
here's a look at the delightful disney-pixar short about a teeny dumpling,4,2018
bundo boom! the gay bunny book is absolutely crushing the pence family version,2,2018
ellen degeneres reveals that a girlfriend’s tragic death inadvertently started her career,6,2018
seth meyers rips trump staff turnover with hillary clinton zinger,2,2018
a california city measured residents’ well-being for 4 years. what lawmakers discovered surprised them.,5,2018
"taylor swift might've made up with katy perry, but her kimye feud lives on",4,2018
jimmy kimmel's fake olympics feature newest slope sport,2,2018
#janetjacksonappreciationday takes over twitter ahead of super bowl,0,2018
ian mckellen: 'i’ve never met a gay person who regretted coming out',6,2018
"r. kelly trained 14-year-old girl as sex ‘pet,’ ex-girlfriend says",4,2018
james corden's 'melania' longs to be part of our world in 'little mermaid' spoof,4,2018
"will smith expertly trolls son jaden, recreates his 'icon' music video",4,2018
cranberries singer dolores o'riordan dead at 46,4,2018
tiffany haddish and brad pitt made a very sexy pact for 2019,4,2018
pauley perrette responds to cbs statement about her 'multiple assaults' claim,4,2018
winnie the pooh is trending on twitter for the cutest olympic reason,8,2018
olympic skier ted ligety’s son 'could give 2 s***s that daddy sucked at work',8,2018
"a meek mill docuseries, executive produced by jay-z, is coming to amazon",0,2018
"after a year in space, nasa astronaut's gene expression has changed. possibly forever.",7,2018
eliza dushku reveals the 16-year journey required to bring 'mapplethorpe' to the big screen,6,2018
nfl bans kneeling during the national anthem,8,2018
meet the 14 queens competing on season 10 of 'rupaul's drag race',6,2018
a phone dying has never been this heartbreaking or hilarious,4,2018
ellen degeneres ridicules eric trump over his weird conspiracy theory about her,4,2018
the internet is living for this photo of doug jones' gay son 'side-eyeing' mike pence,6,2018
kylie jenner spotted out in public for the first time in months,4,2018
94 percent of hollywood women say they've been harassed or assaulted,4,2018
‘13 reasons why’ started a conversation. who’s responsible for finishing it?,4,2018
philadelphia eagles beat new england patriots for first super bowl win,8,2018
desus & mero help jimmy fallon rename winter olympic sports,2,2018
ex-nfl player says he was violently arrested after cops mistook his phone for a gun,0,2018
"spike lee gets major love for 'blackkklansman' at cannes, rips trump",0,2018
priyanka chopra lost movie role because 'they wanted someone who's not brown',4,2018
dow plunges amid wall street fears about trade war,1,2018
stephon clark's brother shuts down city hall meeting as protests continue,0,2018
"usda spares poultry workers faster line speeds, but hog workers may not get so lucky",1,2018
alina zagitova gives olympic athletes from russia their first gold medal of pyeongchang games,8,2018
patti smith brings out bruce springsteen for politically charged show,4,2018
adam rippon says he received death threats for being gay olympian,6,2018
learn how to troll trump so hard that he blocks you in this masterclass parody,2,2018
stephen colbert has a bold prediction for the trump-kim meeting,2,2018
miami heat to wear patches in honor of parkland shooting victims,8,2018
"amazon is selling cops its facial recognition tool. that’s a bad, potentially racist move.",0,2018
outside law firm to probe u.s. olympics and gymnastics officials over larry nassar scandal,8,2018
'coco' director throws shade at trump's 'unacceptable' remarks on mexicans,4,2018
‘snl’ host john mulaney wrote last night’s best sketch in 2010,4,2018
adam rippon wins 'dancing with the stars' because it was destined,4,2018
watch robert de niro in a really weird dog sketch on 'tonight show',4,2018
colin kaepernick completes his $1 million pledge for underserved communities,0,2018
nassar's defense attorney says 265 survivors 'just feel like' they were abused,3,2018
angela bassett teases possible plot for 'black panther' sequel,0,2018
trump and steve bannon look back with rose-colored glasses in james corden spoof,2,2018
adele secretly officiated a same-sex wedding in her backyard,6,2018
police hope to use dna to catch the zodiac killer,3,2018
"jerry van dyke, 'coach' actor and brother of dick van dyke, dead at 86",4,2018
porn star's trump tell-all has 1 twisted detail that made colbert ill,2,2018
"ryan reynolds: ‘i have anxiety, i’ve always had anxiety’",4,2018
these stock photos show masculinity is more than biceps and beer,1,2018
tracy morgan's superhero 'can hear things on porno that you can't hear',2,2018
stacey dash of 'clueless' files to run for congress,4,2018
already threatened polar bears face food shortage crisis amid climate change,7,2018
here's what chris hemsworth thinks about when he's around future sis-in-law miley cyrus,4,2018
spotify stops promoting r. kelly's music after sexual assault allegations,4,2018
dave chappelle shreds white house for taking offense at michelle wolf’s jokes,2,2018
channing tatum's mother's day message to ex jenna dewan is full of love,4,2018
priyanka chopra reveals big spoilers for season 3 of 'quantico',4,2018
nobody knows exactly how many people are getting killed with assault-style rifles,3,2018
libyan slave trade perpetuates the commodification of black bodies,0,2018
stephen hawking finished mind-bending parallel universe paper days before his death,7,2018
k-pop's new star breaks fresh ground by addressing his sexuality in debut video,6,2018
stephen colbert issues a stark warning to omarosa about life after trump,2,2018
the groundbreaking queer comedy series 'take my wife' is back,6,2018
will michael b. jordan and lupita nyong'o please just date already?,4,2018
people can't get over hugh jackman's shocked face after his golden globes loss,2,2018
mike myers tells fun story about verne troyer and barack obama on 'jimmy kimmel',4,2018
super bowl lii: live updates from patriots vs. eagles game,8,2018
apple co-founder steve wozniak ditches facebook after data scandal,1,2018
here's what is coming to netflix in april 2018,4,2018
veterinarian accused of smuggling heroin inside puppies' bellies,3,2018
court rules adnan syed of 'serial' podcast has the right to a new trial,3,2018
sarah mcbride reflects on being one of america's most visible trans people,6,2018
here's the first look at 'crazy rich asians' and it's pure gold,4,2018
18 magnificent caves you can actually sleep in,10,2018
jimmy fallon shares viewers' worst 'how i got dumped' stories,2,2018
dwayne ‘the rock’ johnson talks battling depression after his mother’s suicide attempt,4,2018
shawn colvin discusses her new album and sounds off about the #metoo movement,4,2018
donald trump to push his 'america first' agenda on elite 'globalists' in davos,1,2018
msu coaches izzo and dantonio say they won't resign amid new sex abuse report,8,2018
"south korea reportedly bans 36,000 foreigners from attending the olympics",8,2018
katie holmes and jamie foxx look adorably happy at pre-grammy gala,4,2018
"homeless girl scouts aim to sell 6,000 boxes of cookies in nyc",5,2018
"george lucas had other plans for luke skywalker, mark hamill says",4,2018
"with lawsuit behind him, phillip phillips makes a big return",4,2018
can you really protect your privacy on facebook?,9,2018
jada pinkett smith and gabrielle union end feud after 17 years,0,2018
'black panther' actress letitia wright hopes shuri inspires more girls to pursue stem,0,2018
why did the oscars snub james franco but not gary oldman?,4,2018
colbert savages 'peace-treaty barbie and collusion ken' over embassy opening,2,2018
"1 person dead after shooting at nashville, tennessee, mall",3,2018
the b-52s are still ready to party. and be taken seriously.,4,2018
russell crowe is having a 'divorce auction' with lots of movie mementos,4,2018
'drag race' star to make history as a trans leading lady on broadway,6,2018
jimmy kimmel roasts donald trump with spoof nobel peace prize ceremony video,2,2018
behold these beautiful new 'game of thrones' postage stamps,4,2018
"calling trans kids by their chosen name lowers risk of depression, suicide",6,2018
laura ingraham once sent a student reporter to secretly tape lgbtq group,6,2018
alec baldwin's trump bares dark secret on 'snl': i don't care about you,2,2018
the burden of being black in a white space,0,2018
ice dancers tessa virtue and scott moir break their own world record,8,2018
bill maher suggests why mike pence may not be enjoying the winter olympics,2,2018
possible autopilot use probed after tesla crashes at 60 mph,9,2018
bermuda bans same-sex marriage less than 1 year after legalizing it,6,2018
"police chief releases new, graphic videos of alton sterling shooting",0,2018
jim carrey appears to shred jared kushner in biting new portrait,4,2018
martina navratilova: john mcenroe made far more for wimbledon commentary,8,2018
camille cosby says husband's guilty verdict is 'mob justice' in bizarre statement,3,2018
elizabeth gilbert posts touching tribute after partner rayya elias dies,6,2018
no one knew how to take seth meyers' harvey weinstein joke,4,2018
here's how the 'legally blonde' bend and snap came to be,4,2018
new 'doctor who' star jodie whittaker just won a major battle for pay equality,4,2018
natalie portman backs out of israel award over 'recent events',4,2018
'silicon valley' episode points out the peculiarities of being a christian in tech,4,2018
ex-obama official maria contreras-sweet buys weinstein company,4,2018
russia barred from flying its own flag at olympic games closing ceremony,8,2018
spoof royal wedding video sees ceremony taking a very different turn,2,2018
trevor noah issues warning about donald trump's apparent flip on gun control,2,2018
adam rippon says he wanted 'xanax and a quick drink' on the ice,8,2018
michigan stuns houston with wild buzzer beater in ncaa tournament,8,2018
designer of waterslide that decapitated 10-year-old boy seized on murder charge,3,2018
the new 'trading spaces' trailer will make you wish it's april already,4,2018
stephen colbert unleashes new batch of alter egos for donald trump's white house,2,2018
'fake tough guy' donald trump gets it from seth meyers,2,2018
teacher resigns after video shows her pulling black student's locs,0,2018
john oliver bought an ad on 'hannity' to teach basic math to trump,2,2018
stephen colbert hilariously grills congressmen on the trump-russia probe,2,2018
john goodman's angry rex tillerson spews about being fired by a 'moron' on 'snl',2,2018
conan o'brien as dwayne 'the rock' johnson's stunt double? it didn't go well.,4,2018
dick's sporting goods is destroying its unsold assault-style rifles,1,2018
colbert solves the mystery of why melania won't hold trump's hand,2,2018
"the 10 best hotels in the us in 2018, revealed",10,2018
"with its way of life at risk, this remote oyster-growing region called in robots",5,2018
'the gentleman caller' presents 2 queer icons as you've never seen them before,6,2018
activist aims to get uk to allow genderless passports for residents,6,2018
opposing nba teams unite to wear shirts honoring stephon clark,0,2018
seth meyers gives donald trump some valuable marketing advice,2,2018
kim cattrall’s 'sex and the city' boo sides with sarah jessica parker,4,2018
donald glover did what any fan would do after being cast in 'solo',4,2018
john mayer's weird new low-budget video is a meme-worthy masterpiece,4,2018
'deadpool' actress taylor hickson sues for facial disfigurement on 'ghostland' set,4,2018
"vikings pulled off a last-second win over saints, and fans went ballistic",8,2018
bank of america's poorest customers to be charged for checking,1,2018
"georgia highway sniper 'idolized' parkland shooter, police say",3,2018
james franco responds to sexual misconduct allegations,4,2018
glaad's movie report finds troubling drop in lgbtq representation,6,2018
nate berkus has perfect response to duggar family member's homophobia,6,2018
tyler perry dishes on his art bidding battle with blue ivy,4,2018
carrie underwood finally opens up about the accident that left her with 50 stitches,4,2018
'walking dead' clears up mystery and plot hole at the same time,4,2018
kate mckinnon kills as laura ingraham on 'saturday night live',2,2018
logan paul says he deserves a second chance after suicide forest video controversy,4,2018
______ while black: have you been profiled? share your story.,0,2018
'a wrinkle in time' and the burden of being first,4,2018
'the daily show' translates standard gop responses to mass shootings,2,2018
"why this california city is taking on chevron, exxon and shell over climate change",5,2018
chris pratt and bryce dallas howard really need a service raptor on their flight,4,2018
"apple, amazon, youtube urged to pull nra tv channel",1,2018
conan o'brien reveals how donald trump coped when twitter went down,2,2018
"a third 'sisterhood of the traveling pants' might happen, and we're screaming",4,2018
the most outrageous looks from the 2018 grammy awards,4,2018
pulse nightclub shooter’s widow found not guilty of aiding her husband’s attack,3,2018
buzzer-beater gives notre dame win over mississippi state in 2018 national championship,8,2018
new mlb rules aim to speed baseball games in 2018,8,2018
tom and abby from ‘queer eye’ remarried each other,4,2018
leslie jones and adam rippon commentating on figure skating is an olympic dream,8,2018
how amazon is holding seattle hostage,1,2018
black teens affected by gun violence speak out ahead of march for our lives,0,2018
'california country' singer turns ballad into heartbreaking plea for queer inclusion,6,2018
cops attempt to unlock phone of man they killed using his finger,0,2018
the guy who coined the term 'easter egg' just realized it was a thing,4,2018
out lgbtq athletes have won seven medals at 2018 olympics,6,2018
kirsten dunst and jesse plemons welcome baby boy,4,2018
seth meyers has perfect line to confront donald trump's lies,2,2018
'i can't explain witchcraft': adam rippon has a perfect response after killer routine,8,2018
9 dead after c-130 military cargo plane crashes in georgia,3,2018
amy poehler and 'parks and recreation' cast reunite for galentine's day,4,2018
drew barrymore calls jake gyllenhaal her least-talented costar,4,2018
dwayne 'the rock' johnson shares photo of kevin hart you won't be able to unsee,4,2018
please explain why vanity fair gave oprah 3 hands in this photo,4,2018
"in 'brown rice,' natti vogel examines a gay man's struggle with self-image",6,2018
22 sick'ningly brilliant gifts for 'rupaul's drag race' fans,4,2018
cops arrest 2 black men sitting in starbucks for 'trespassing': video,0,2018
"the 'roseanne' revival catches up to our thorny political mood, for better and worse",4,2018
video proves logan paul did many more utterly offensive things in japan,4,2018
what if joaquin phoenix is friendlier than he gets credit for?,4,2018
man claims he's infamous alcatraz escapee in newly surfaced letter,3,2018
meryl streep looks exactly like the 'shrek' fairy godmother at the oscars,4,2018
new york attorney general launches investigation into police killing of black man,0,2018
darren aronofsky's new tv series breaks with the hollywood playbook on climate change,4,2018
let 'conan' show you how to live a facebook-free life,2,2018
the ncaa men's championship tournament teams are finally revealed,8,2018
"jimmy kimmel tries so hard to make sense of rudy's latest trump defense, then gives up",2,2018
"hey, female directors, steven spielberg has some good news for you",4,2018
'snl' transports trash-talking super bowl rivalry back to colonial times,2,2018
"sorry, ben affleck, make way for justin theroux's giant rat tattoo",4,2018
what about pink? the rock princess is still defying the odds.,4,2018
links suspected between severed heads found in louisiana and texas,3,2018
kathy griffin drops f-bomb while taking back her apology to trump,4,2018
mark consuelos hits back at trolls body-shaming kelly ripa over bikini,4,2018
john legend tries in earnest to talk kanye west out of supporting trump,0,2018
macaulay culkin addresses those nutty ‘home alone’ conspiracy theories,4,2018
wendy williams says she’s ‘sick of this #metoo movement’,4,2018
police suspect 'serial bomber' in deadly austin attacks,3,2018
trevor noah turns donald trump's 'knives' comment into reggae magic,2,2018
trevor noah: donald trump is the first sober person i've heard doing ‘drunk history’,2,2018
'jimmy kimmel' asks couples on street how long their sex lasts,2,2018
miley cyrus isn't sorry about that controversial nude photo 10 years later,4,2018
gwyneth paltrow says brad pitt threatened to kill harvey weinstein,4,2018
geek squad has been turning customer data over to the fbi for more than a decade,1,2018
japan may have worked out the secret formula for a happy life,5,2018
"chili's hit by data breach, credit and debit card information compromised",1,2018
mlb's milwaukee brewers beautifully recreate scene from 'the sandlot',4,2018
quincy jones redefines shade with comments on taylor swift's music,4,2018
usher and his wife announce separation,4,2018
beyoncé and jay-z honor classic senegalese film in 'on the run ii' tour poster,0,2018
marc jacobs proposed to his boyfriend with a chipotle flash mob,6,2018
elton john makes writing a pop masterpiece look easy in this vintage clip,4,2018
'the late show' imagines what donald trump's u.s.-mexico border wall will really look like,2,2018
"kanye west tweets admiration for emma gonzalez, but she isn't having it",4,2018
kylie minogue will headline nyc's pride island in june,6,2018
frances mcdormand takes 'inclusion rider' to the oscars. here's what it means.,4,2018
"jimmy kimmel donates 'ass to awareness,' gets colonoscopy with katie couric",2,2018
5 late-night hosts made the same dumb joke about trump’s nondisclosure agreement,4,2018
texas gov. greg abbott orders investigation into karolyi ranch allegations,8,2018
kaley cuoco explains why her ex-husband 'ruined' marriage for her,4,2018
outrage after celebrating black graduates are yanked off college's stage,0,2018
trevor noah suggests the naked reason why donald trump is promoting his doctor,2,2018
the battle to save our dying soil,5,2018
"protests shut down sacramento kings game, freeways over stephon clark's death",0,2018
"trump meets the 2018 olympic team, with a few major absences",8,2018
a pam grier biopic may be coming to the big screen soon,0,2018
5 places to travel in 2018 that are still under everyone’s radar,10,2018
"for greg berlanti, 'love, simon' is a pinnacle in a career marked by lgbtq inclusion",6,2018
'black panther' expected to have enormous $165 million-plus opening weekend,0,2018
guns n' roses' axl rose gets woke over devin nunes; twitter roars,4,2018
charlize theron explains how her mom became her weed dealer,4,2018
"the deep, dark world of fake porn",6,2018
jimmy fallon shares his viewers' strangest roommate stories,2,2018
leslie jones is the figure skating fashion critic everyone needs,8,2018
here's what is arriving on hulu in february 2018,4,2018
'avengers' stars laugh in the face of twitter trolls' 'mean tweets',4,2018
mark wahlberg: 'we need to work together' to ensure women are paid equally,4,2018
these photos of black kids watching 'black panther' highlight why this film was needed,0,2018
social anxiety doesn’t get the attention it deserves,5,2018
colbert has a super graphic way of describing how deep mueller's probe goes now,2,2018
why 'queer eye' star tan france doesn't give poorly-dressed fans style advice,6,2018
this guy's running for president and wants to give you 'free' money,5,2018
sarah huckabee sanders dishes dirt on the trumps in seth meyers’ spoof briefing,2,2018
howard students take over building to protest university embezzlement scandal,0,2018
u.s. olympic committee issues open apology to larry nassar's victims,8,2018
lando calrissian’s millennium falcon is so swank it has a room just for his capes,4,2018
stephen piscotty returns from bereavement to hit mom-tribute home run,4,2018
elle fanning makes her punk-music debut in 'how to talk to girls at parties',4,2018
john oliver shreds the feds for forcing kids to appear in court without lawyers,2,2018
italian cardinal sends list of purportedly gay catholic clergy to vatican,6,2018
warning: you can't unsee anthony hopkins' strange selfie video,4,2018
‘late show’ imagines donald trump adjusting to life after steve bannon,2,2018
amy schumer goes country to update us on kidney infection,4,2018
"'handmaid's tale' meets 'sex and the city' in funny, terrifying 'snl' spoof",2,2018
model janice dickinson to testify at bill cosby's retrial,4,2018
washington state quarterback tyler hilinski found dead in apparent suicide,8,2018
martin luther king jr. kneels with colin kaepernick on new yorker cover,0,2018
florida police report 2 dead after standoff at panama city apartment complex,3,2018
'dawson's creek' cast reunites 20 years after first episode,4,2018
team usa's 'crotch patch' speed skating uniforms get ribbed online,8,2018
ties at the oscars: all you need to know,4,2018
memorial to victims of lynching forces reckoning on america’s racist legacies,0,2018
alan cumming: this is the 'last gasp of old white guys running everything',6,2018
kim kardashian shuts down rumors she partied while son was hospitalized,4,2018
stephon clark's grandmother speaks out about his death in tearful address,0,2018
area of plastic in the great pacific garbage patch is three times the size of france,5,2018
cardi b to be first co-host of 'the tonight show' with jimmy fallon,4,2018
"dana carvey’s john bolton is a shampoo-swilling, ’stache-stroking nutball",2,2018
tiffany haddish needs to win every award after this hilarious acceptance speech,4,2018
drake drives miami schools wild with video shoot for 'god's plan',4,2018
ben carson said trans people in homeless shelters make others 'not comfortable',6,2018
whoops! mark hamill just spilled the beans on a major cameo in han solo movie,4,2018
why these were the gayest winter olympics in history,6,2018
'black mirror' revisits the 1980s and makes an outer london town super retro,4,2018
the trailer for prince harry and meghan markle's lifetime movie is something else,4,2018
ben stiller reading trump's 'stable genius' tweets as zoolander is like ridiculously funny,4,2018
meryl streep jokes ‘bitch stole my seat’ after mariah carey seating snafu,4,2018
john oliver has the best time mocking the royal wedding,2,2018
rudy giuliani can't figure out airpods in priceless picture,2,2018
hollywood pats itself on the back with oscars montage about diversity,4,2018
logan paul 'dead body' video spurs thousands to petition to get him off youtube,4,2018
adam rippon tells ellen why he's excited to be an lgbtq role model,6,2018
bill maher zings eric and donald trump jr. as he comes out fighting for teachers,2,2018
twitter #putstarwarsinotherfilms and it was universally entertaining,4,2018
trevor noah rips trump's new 'war-horny' national security adviser john bolton,2,2018
nhl teams honor victims of canada's junior hockey bus crash,8,2018
alabama player kyriq mcdonald collapses on the sideline of title game,8,2018
'the simpsons' predicted the downfall of toys 'r' us,4,2018
nicole kidman joins instagram and uses first post to celebrate 'time's up',4,2018
‘the opposition’ gives trump a hot lawyer of his own,2,2018
suspect in murder of student blaze bernstein claims he was hitting on him: report,3,2018
rob gronkowski's house burglarized while patriots were at super bowl,8,2018
"for openly gay actor-singer nakhane, defiance is key to survival",6,2018
teachers inspired by 'black panther' are bringing its magic to classrooms,0,2018
alabama gop told gay sheriff candidate he couldn’t run as a republican,6,2018
stephen colbert's '9 to 5' parody mocks donald trump's '11 to 2' workday,2,2018
a marvel exec tried to stop the most jarring 'infinity war' death,4,2018
"this olympic skier isn’t very good, but she’s living her best life",8,2018
lawyer heads to court to challenge bermuda's same-sex marriage reversal,6,2018
david harbour hijacks student's senior photos after twitter joke goes viral,4,2018
"the 'scandal,' 'how to get away with murder' crossover episode looks glorious",4,2018
kris jenner turned all the way up for drunken valentine's day karaoke,4,2018
samantha bee: 'fire and fury' is 'the book-length version of a trump tweet',2,2018
trump's abstinence-only pamphlet is quite educational,2,2018
donald trump’s ‘do not congratulate’ putin blunder is already a savage new meme,2,2018
yuhua hamasaki from ‘drag race’ both subverts and embraces geisha stereotype,6,2018
jordan peele wears deer pin in tribute to symbolism in 'get out' at oscars,0,2018
